server_config,arrival_pattern,target_rate_rps,repeat,sample_offset_s,running,waiting,kv_usage,preemptions
baseline,poisson,3.0,1,5.9990488439798355,7.0,0.0,0.04784342152953969,0.0
baseline,poisson,3.0,1,6.110324002802372,9.0,0.0,0.050440981031774745,0.0
baseline,poisson,3.0,1,6.217773178592324,9.0,0.0,0.050440981031774745,0.0
baseline,poisson,3.0,1,6.327391475439072,9.0,0.0,0.050440981031774745,0.0
baseline,poisson,3.0,1,6.436304304748774,10.0,0.0,0.05859610970158269,0.0
baseline,poisson,3.0,1,6.547989560291171,10.0,0.0,0.05877733478313396,0.0
baseline,poisson,3.0,1,6.655686739832163,10.0,0.0,0.05877733478313396,0.0
baseline,poisson,3.0,1,6.765186622738838,10.0,0.0,0.05877733478313396,0.0
baseline,poisson,3.0,1,6.873043132945895,10.0,0.0,0.05883774314365109,0.0
baseline,poisson,3.0,1,6.98416331410408,10.0,0.0,0.05907937658571949,0.0
baseline,poisson,3.0,1,7.09627197124064,10.0,0.0,0.05932101002778789,0.0
baseline,poisson,3.0,1,7.205621665343642,10.0,0.0,0.059683460190890436,0.0
baseline,poisson,3.0,1,7.316022386774421,10.0,0.0,0.059683460190890436,0.0
baseline,poisson,3.0,1,7.42489611916244,10.0,0.0,0.059683460190890436,0.0
baseline,poisson,3.0,1,7.534689284861088,11.0,0.0,0.06747613869759572,0.0
baseline,poisson,3.0,1,7.644829846918583,12.0,0.0,0.05346139905762959,0.0
baseline,poisson,3.0,1,7.755758235231042,12.0,0.0,0.053763440860215006,0.0
baseline,poisson,3.0,1,7.865673795342445,12.0,0.0,0.053763440860215006,0.0
baseline,poisson,3.0,1,7.9751587100327015,12.0,0.0,0.053763440860215006,0.0
baseline,poisson,3.0,1,8.085492230951786,12.0,0.0,0.053763440860215006,0.0
baseline,poisson,3.0,1,8.194992687553167,12.0,0.0,0.053763440860215006,0.0
baseline,poisson,3.0,1,8.302509343251586,12.0,0.0,0.053763440860215006,0.0
baseline,poisson,3.0,1,8.413964208215475,12.0,0.0,0.06850308082638634,0.0
baseline,poisson,3.0,1,8.521442662924528,12.0,0.0,0.06850308082638634,0.0
baseline,poisson,3.0,1,8.63085630722344,12.0,0.0,0.06850308082638634,0.0
baseline,poisson,3.0,1,8.740401295945048,12.0,0.0,0.06850308082638634,0.0
baseline,poisson,3.0,1,8.849183712154627,17.0,0.0,0.08300108735048928,0.0
baseline,poisson,3.0,1,8.959245003759861,17.0,0.0,0.0833031291530748,0.0
baseline,poisson,3.0,1,9.069715617224574,17.0,0.0,0.08354476259514321,0.0
baseline,poisson,3.0,1,9.178818199783564,17.0,0.0,0.0842696629213483,0.0
baseline,poisson,3.0,1,9.287392128258944,16.0,0.0,0.07629575933309174,0.0
baseline,poisson,3.0,1,9.398400105535984,14.0,0.0,0.05926060166727076,0.0
baseline,poisson,3.0,1,9.507909260690212,14.0,0.0,0.05950223510933916,0.0
baseline,poisson,3.0,1,9.61640739813447,13.0,0.0,0.05932101002778789,0.0
baseline,poisson,3.0,1,9.7242939081043,13.0,0.0,0.05932101002778789,0.0
baseline,poisson,3.0,1,9.832732254639268,13.0,0.0,0.05932101002778789,0.0
baseline,poisson,3.0,1,9.94296439550817,13.0,0.0,0.06614715476621968,0.0
baseline,poisson,3.0,1,10.052602373063564,13.0,0.0,0.06614715476621968,0.0
baseline,poisson,3.0,1,10.163424462080002,14.0,0.0,0.06928838951310856,0.0
baseline,poisson,3.0,1,10.27377349510789,9.0,0.0,0.04802464661109096,0.0
baseline,poisson,3.0,1,10.384634343907237,9.0,0.0,0.04832668841367649,0.0
baseline,poisson,3.0,1,10.495327919721603,9.0,0.0,0.04856832185574489,0.0
baseline,poisson,3.0,1,10.606008037924767,9.0,0.0,0.04887036365833031,0.0
baseline,poisson,3.0,1,10.716896835714579,9.0,0.0,0.04911199710039871,0.0
baseline,poisson,3.0,1,10.826935946941376,9.0,0.0,0.049414038902984125,0.0
baseline,poisson,3.0,1,10.937420763075352,7.0,0.0,0.04035278482541982,0.0
baseline,poisson,3.0,1,11.047701936215162,5.0,0.0,0.030385405340099036,0.0
baseline,poisson,3.0,1,11.158445943146944,5.0,0.0,0.02851274616406907,0.0
baseline,poisson,3.0,1,11.264139793813229,6.0,0.0,0.030627038782167437,0.0
baseline,poisson,3.0,1,11.370375847443938,6.0,0.0,0.030747855503201693,0.0
baseline,poisson,3.0,1,11.476162919774652,6.0,0.0,0.030989488945269983,0.0
baseline,poisson,3.0,1,11.582053372636437,6.0,0.0,0.03111030566630424,0.0
baseline,poisson,3.0,1,11.688074346631765,5.0,0.0,0.030687447142684565,0.0
baseline,poisson,3.0,1,11.794338963925838,5.0,0.0,0.03080826386371871,0.0
baseline,poisson,3.0,1,11.900875691324472,3.0,0.0,0.012142080463936167,0.0
baseline,poisson,3.0,1,12.007436459884048,3.0,0.0,0.012142080463936167,0.0
baseline,poisson,3.0,1,12.11703334748745,2.0,0.0,0.0035640932705086614,0.0
baseline,poisson,3.0,1,12.22733355127275,2.0,0.0,0.0036245016310257894,0.0
baseline,poisson,3.0,1,12.338171899318695,2.0,0.0,0.0036849099915428063,0.0
baseline,poisson,3.0,1,12.448433013632894,2.0,0.0,0.0037453183520599342,0.0
baseline,poisson,3.0,1,12.558606307953596,1.0,0.0,0.0023559260601667686,0.0
baseline,poisson,3.0,1,12.67074123583734,1.0,0.0,0.0024163344206837856,0.0
baseline,poisson,3.0,1,12.780617134645581,1.0,0.0,0.0024163344206837856,0.0
baseline,poisson,3.0,1,12.88827527500689,1.0,0.0,0.0024163344206837856,0.0
baseline,poisson,3.0,1,12.995643151924014,1.0,0.0,0.0024163344206837856,0.0
baseline,poisson,3.0,1,13.105378471314907,1.0,0.0,0.0024163344206837856,0.0
baseline,poisson,3.0,1,13.214692454785109,1.0,0.0,0.0024163344206837856,0.0
baseline,poisson,3.0,1,13.322732208296657,1.0,0.0,0.0024163344206837856,0.0
baseline,poisson,3.0,1,13.431109435856342,2.0,0.0,0.017880874713060324,0.0
baseline,poisson,3.0,1,13.540633831173182,2.0,0.0,0.017880874713060324,0.0
baseline,poisson,3.0,1,13.648054789751768,2.0,0.0,0.017880874713060324,0.0
baseline,poisson,3.0,1,13.755723299458623,5.0,0.0,0.028331521082517797,0.0
baseline,poisson,3.0,1,13.864578329026699,6.0,0.0,0.028875196327171726,0.0
baseline,poisson,3.0,1,13.974612440913916,6.0,0.0,0.029177238129757144,0.0
baseline,poisson,3.0,1,14.082232600077987,6.0,0.0,0.02923764649027427,0.0
baseline,poisson,3.0,1,14.191457523033023,4.0,0.0,0.026760903709073358,0.0
baseline,poisson,3.0,1,14.30161003768444,3.0,0.0,0.026156820103902412,0.0
baseline,poisson,3.0,1,14.407909374684095,4.0,0.0,0.026881720430107503,0.0
baseline,poisson,3.0,1,14.520675171166658,4.0,0.0,0.026881720430107503,0.0
baseline,poisson,3.0,1,14.628221100196242,3.0,0.0,0.011175546695662675,0.0
baseline,poisson,3.0,1,14.737784426659346,3.0,0.0,0.011175546695662675,0.0
baseline,poisson,3.0,1,14.848293283954263,3.0,0.0,0.010933913253594274,0.0
baseline,poisson,3.0,1,14.956697151064873,4.0,0.0,0.01310861423220977,0.0
baseline,poisson,3.0,1,15.066237548366189,4.0,0.0,0.01310861423220977,0.0
baseline,poisson,3.0,1,15.175568113103509,5.0,0.0,0.015283315210825155,0.0
baseline,poisson,3.0,1,15.283948572352529,5.0,0.0,0.015343723571342283,0.0
baseline,poisson,3.0,1,15.394501658156514,5.0,0.0,0.0156457653739277,0.0
baseline,poisson,3.0,1,15.504912642762065,5.0,0.0,0.0156457653739277,0.0
baseline,poisson,3.0,1,15.614361429587007,5.0,0.0,0.01594780717651323,0.0
baseline,poisson,3.0,1,15.722485413774848,5.0,0.0,0.01594780717651323,0.0
baseline,poisson,3.0,1,15.833696374669671,4.0,0.0,0.012987797511175514,0.0
baseline,poisson,3.0,1,15.94408724270761,4.0,0.0,0.013048205871692642,0.0
baseline,poisson,3.0,1,16.052467549219728,3.0,0.0,0.01105472997462853,0.0
baseline,poisson,3.0,1,16.162098087370396,3.0,0.0,0.01105472997462853,0.0
baseline,poisson,3.0,1,16.269746847450733,3.0,0.0,0.011235955056179803,0.0
baseline,poisson,3.0,1,16.379662906751037,2.0,0.0,0.010329829648423328,0.0
baseline,poisson,3.0,1,16.490006944164634,2.0,0.0,0.010390238008940456,0.0
baseline,poisson,4.0,0,0.009364757686853409,0.0,0.0,0.0,0.0
baseline,poisson,4.0,0,0.12001236528158188,1.0,0.0,0.001993475897064112,0.0
baseline,poisson,4.0,0,0.22810843214392662,1.0,0.0,0.001993475897064112,0.0
baseline,poisson,4.0,0,0.33840737491846085,1.0,0.0,0.001993475897064112,0.0
baseline,poisson,4.0,0,0.4475559089332819,1.0,0.0,0.001993475897064112,0.0
baseline,poisson,4.0,0,0.558231508359313,2.0,0.0,0.00978615440376951,0.0
baseline,poisson,4.0,0,0.6650786623358727,2.0,0.0,0.00978615440376951,0.0
baseline,poisson,4.0,0,0.7744336370378733,2.0,0.0,0.00978615440376951,0.0
baseline,poisson,4.0,0,0.8853363282978535,2.0,0.0,0.00978615440376951,0.0
baseline,poisson,4.0,0,0.9954840913414955,2.0,0.0,0.00978615440376951,0.0
baseline,poisson,4.0,0,1.1027522403746843,2.0,0.0,0.00978615440376951,0.0
baseline,poisson,4.0,0,1.2101708389818668,3.0,0.0,0.025311103056663065,0.0
baseline,poisson,4.0,0,1.3179955910891294,3.0,0.0,0.025311103056663065,0.0
baseline,poisson,4.0,0,1.4247370138764381,3.0,0.0,0.025311103056663065,0.0
baseline,poisson,4.0,0,1.5340809002518654,3.0,0.0,0.025311103056663065,0.0
baseline,poisson,4.0,0,1.6407836209982634,3.0,0.0,0.025311103056663065,0.0
baseline,poisson,4.0,0,1.753115775063634,6.0,0.0,0.041500543675244694,0.0
baseline,poisson,4.0,0,1.8629141878336668,6.0,0.0,0.04162136039627884,0.0
baseline,poisson,4.0,0,1.9729145299643278,6.0,0.0,0.04186299383834724,0.0
baseline,poisson,4.0,0,2.081443566828966,6.0,0.0,0.04204421891989851,0.0
baseline,poisson,4.0,0,2.190823847427964,6.0,0.0,0.042225444001449786,0.0
baseline,poisson,4.0,0,2.3014679849147797,5.0,0.0,0.040171559743868546,0.0
baseline,poisson,4.0,0,2.4128023721277714,5.0,0.0,0.04035278482541982,0.0
baseline,poisson,4.0,0,2.522646302357316,5.0,0.0,0.04035278482541982,0.0
baseline,poisson,4.0,0,2.629371013492346,5.0,0.0,0.04035278482541982,0.0
baseline,poisson,4.0,0,2.7408332601189613,5.0,0.0,0.04035278482541982,0.0
baseline,poisson,4.0,0,2.848015896975994,6.0,0.0,0.02670049534855623,0.0
baseline,poisson,4.0,0,2.957528095692396,6.0,0.0,0.02694212879062463,0.0
baseline,poisson,4.0,0,3.0671423450112343,6.0,0.0,0.02694212879062463,0.0
baseline,poisson,4.0,0,3.178280498832464,6.0,0.0,0.02694212879062463,0.0
baseline,poisson,4.0,0,3.2835172172635794,7.0,0.0,0.0346743989368129,0.0
baseline,poisson,4.0,0,3.393256379291415,9.0,0.0,0.03727195843904796,0.0
baseline,poisson,4.0,0,3.5005279760807753,9.0,0.0,0.037634408602150504,0.0
baseline,poisson,4.0,0,3.610520849004388,10.0,0.0,0.039809109580766,0.0
baseline,poisson,4.0,0,3.7178679797798395,9.0,0.0,0.032258064516129004,0.0
baseline,poisson,4.0,0,3.8252565562725067,8.0,0.0,0.024586202730457862,0.0
baseline,poisson,4.0,0,3.934967977926135,8.0,0.0,0.024586202730457862,0.0
baseline,poisson,4.0,0,4.045137904584408,8.0,0.0,0.024586202730457862,0.0
baseline,poisson,4.0,0,4.152289690449834,9.0,0.0,0.03231847287664613,0.0
baseline,poisson,4.0,0,4.26189156062901,9.0,0.0,0.03231847287664613,0.0
baseline,poisson,4.0,0,4.371158916503191,9.0,0.0,0.03231847287664613,0.0
baseline,poisson,4.0,0,4.481403391808271,9.0,0.0,0.03231847287664613,0.0
baseline,poisson,4.0,0,4.59087971970439,9.0,0.0,0.03231847287664613,0.0
baseline,poisson,4.0,0,4.700235875323415,9.0,0.0,0.03231847287664613,0.0
baseline,poisson,4.0,0,4.810195339843631,11.0,1.0,0.04977648906608678,0.0
baseline,poisson,4.0,0,4.919531198218465,11.0,1.0,0.04977648906608678,0.0
baseline,poisson,4.0,0,5.02628537081182,11.0,1.0,0.04977648906608678,0.0
baseline,poisson,4.0,0,5.136146474629641,11.0,1.0,0.04977648906608678,0.0
baseline,poisson,4.0,0,5.245805323123932,11.0,1.0,0.04977648906608678,0.0
baseline,poisson,4.0,0,5.35379770770669,14.0,0.0,0.0671740968950103,0.0
baseline,poisson,4.0,0,5.464072963222861,14.0,0.0,0.0671740968950103,0.0
baseline,poisson,4.0,0,5.573384901508689,14.0,0.0,0.0671740968950103,0.0
baseline,poisson,4.0,0,5.682704480364919,14.0,0.0,0.0671740968950103,0.0
baseline,poisson,4.0,0,5.791950875893235,14.0,0.0,0.0671740968950103,0.0
baseline,poisson,4.0,0,5.899593276903033,16.0,0.0,0.08191373686118164,0.0
baseline,poisson,4.0,0,6.006910394877195,16.0,0.0,0.08191373686118164,0.0
baseline,poisson,4.0,0,6.117639876902103,16.0,0.0,0.08191373686118164,0.0
baseline,poisson,4.0,0,6.227330228313804,17.0,0.0,0.0898876404494382,0.0
baseline,poisson,4.0,0,6.338045660406351,17.0,0.0,0.0898876404494382,0.0
baseline,poisson,4.0,0,6.449227884411812,17.0,0.0,0.0898876404494382,0.0
baseline,poisson,4.0,0,6.555995667353272,17.0,0.0,0.0898876404494382,0.0
baseline,poisson,4.0,0,6.6652719639241695,17.0,0.0,0.0898876404494382,0.0
baseline,poisson,4.0,0,6.775376059114933,19.0,0.0,0.107466473359913,0.0
baseline,poisson,4.0,0,6.885397024452686,19.0,0.0,0.107466473359913,0.0
baseline,poisson,4.0,0,6.994953595101833,21.0,0.0,0.11030566630421645,0.0
baseline,poisson,4.0,0,7.104750266298652,21.0,0.0,0.11054729974628486,0.0
baseline,poisson,4.0,0,7.214920001104474,18.0,0.0,0.10027787845837866,0.0
baseline,poisson,4.0,0,7.322219271212816,18.0,0.0,0.1003986951794128,0.0
baseline,poisson,4.0,0,7.432227555662394,17.0,0.0,0.09991542829527611,0.0
baseline,poisson,4.0,0,7.53916841186583,17.0,0.0,0.09991542829527611,0.0
baseline,poisson,4.0,0,7.647317687049508,18.0,0.0,0.10776851516249852,0.0
baseline,poisson,4.0,0,7.7572230994701385,19.0,0.0,0.11000362450163104,0.0
baseline,poisson,4.0,0,7.863961083814502,18.0,0.0,0.10813096532560107,0.0
baseline,poisson,4.0,0,7.975124230608344,18.0,0.0,0.10825178204663521,0.0
baseline,poisson,4.0,0,8.084985472261906,18.0,0.0,0.10879545729128914,0.0
baseline,poisson,4.0,0,8.194403192028403,18.0,0.0,0.10921831581490882,0.0
baseline,poisson,4.0,0,8.303651070222259,18.0,0.0,0.1018484958318231,0.0
baseline,poisson,4.0,0,8.413266111165285,11.0,0.0,0.06505980427691194,0.0
baseline,poisson,4.0,0,8.51997927390039,11.0,0.0,0.06505980427691194,0.0
baseline,poisson,4.0,0,8.630579793825746,11.0,0.0,0.06505980427691194,0.0
baseline,poisson,4.0,0,8.740579906851053,11.0,0.0,0.06505980427691194,0.0
baseline,poisson,4.0,0,8.847357833757997,11.0,0.0,0.06505980427691194,0.0
baseline,poisson,4.0,0,8.95671709254384,11.0,0.0,0.06505980427691194,0.0
baseline,poisson,4.0,0,9.064355183392763,12.0,0.0,0.08052434456928836,0.0
baseline,poisson,4.0,0,9.174792852252722,12.0,0.0,0.08052434456928836,0.0
baseline,poisson,4.0,0,9.284116741269827,12.0,0.0,0.08052434456928836,0.0
baseline,poisson,4.0,0,9.393922744318843,12.0,0.0,0.08052434456928836,0.0
baseline,poisson,4.0,0,9.503673728555441,12.0,0.0,0.08052434456928836,0.0
baseline,poisson,4.0,0,9.61300702393055,12.0,0.0,0.08052434456928836,0.0
baseline,poisson,4.0,0,9.719929091632366,14.0,3.0,0.09798236075872901,0.0
baseline,poisson,4.0,0,9.830327939242125,14.0,3.0,0.09798236075872901,0.0
baseline,poisson,4.0,0,9.940187752246857,14.0,3.0,0.09798236075872901,0.0
baseline,poisson,4.0,0,10.067263647913933,14.0,3.0,0.09798236075872901,0.0
baseline,poisson,4.0,0,10.17660398595035,14.0,3.0,0.09798236075872901,0.0
baseline,poisson,4.0,0,10.286864250898361,18.0,2.0,0.11537996858765254,0.0
baseline,poisson,4.0,0,10.396231081336737,18.0,2.0,0.11537996858765254,0.0
baseline,poisson,4.0,0,10.505469290539622,18.0,2.0,0.11537996858765254,0.0
baseline,poisson,4.0,0,10.612228395417333,18.0,2.0,0.11537996858765254,0.0
baseline,poisson,4.0,0,10.721559051424265,18.0,2.0,0.11537996858765254,0.0
baseline,poisson,4.0,0,10.829501388594508,18.0,2.0,0.11537996858765254,0.0
baseline,poisson,4.0,0,10.940006768330932,22.0,1.0,0.13295880149812733,0.0
baseline,poisson,4.0,0,11.04935335740447,22.0,1.0,0.13295880149812733,0.0
baseline,poisson,4.0,0,11.156147111207247,22.0,1.0,0.13295880149812733,0.0
baseline,poisson,4.0,0,11.26679809577763,22.0,1.0,0.13295880149812733,0.0
baseline,poisson,4.0,0,11.376970019191504,22.0,1.0,0.13295880149812733,0.0
baseline,poisson,4.0,0,11.486931616440415,24.0,2.0,0.15053763440860213,0.0
baseline,poisson,4.0,0,11.595171235501766,24.0,2.0,0.15053763440860213,0.0
baseline,poisson,4.0,0,11.701958829537034,24.0,2.0,0.15053763440860213,0.0
baseline,poisson,4.0,0,11.809620583429933,24.0,2.0,0.15053763440860213,0.0
baseline,poisson,4.0,0,11.916314037516713,24.0,2.0,0.15053763440860213,0.0
baseline,poisson,4.0,0,12.02550895512104,24.0,2.0,0.15053763440860213,0.0
baseline,poisson,4.0,0,12.135310107842088,27.0,0.0,0.1680560589585599,0.0
baseline,poisson,4.0,0,12.242117816582322,27.0,0.0,0.1680560589585599,0.0
baseline,poisson,4.0,0,12.351381991058588,27.0,0.0,0.1680560589585599,0.0
baseline,poisson,4.0,0,12.458731673657894,28.0,0.0,0.176392412709919,0.0
baseline,poisson,4.0,0,12.571169530972838,27.0,0.0,0.17578832910474806,0.0
baseline,poisson,4.0,0,12.678333291783929,27.0,0.0,0.17602996254681647,0.0
baseline,poisson,4.0,0,12.78586995229125,26.0,0.0,0.17602996254681647,0.0
baseline,poisson,4.0,0,12.896332863718271,26.0,0.0,0.176392412709919,0.0
baseline,poisson,4.0,0,13.003229958936572,23.0,0.0,0.15839072127582454,0.0
baseline,poisson,4.0,0,13.112407417967916,21.0,0.0,0.15059804276911926,0.0
baseline,poisson,4.0,0,13.21954895555973,21.0,0.0,0.15102090129273893,0.0
baseline,poisson,4.0,0,13.328593723475933,21.0,0.0,0.15150416817687573,0.0
baseline,poisson,4.0,0,13.436235688626766,19.0,0.0,0.14298658934396524,0.0
baseline,poisson,4.0,0,13.546339143067598,14.0,0.0,0.1067415730337079,0.0
baseline,poisson,4.0,0,13.65316841006279,12.0,0.0,0.09073335749667755,0.0
baseline,poisson,4.0,0,13.763421967625618,11.0,0.0,0.08221577866376706,0.0
baseline,poisson,4.0,0,13.873922180384398,11.0,0.0,0.08263863718738673,0.0
baseline,poisson,4.0,0,13.980334911495447,11.0,0.0,0.08288027062945513,0.0
baseline,poisson,4.0,0,14.09203183092177,11.0,0.0,0.08318231243204055,0.0
baseline,poisson,4.0,0,14.199424233287573,11.0,0.0,0.08354476259514321,0.0
baseline,poisson,4.0,0,14.310624681413174,11.0,0.0,0.08372598767669448,0.0
baseline,poisson,4.0,0,14.421120312064886,11.0,0.0,0.08414884620031415,0.0
baseline,poisson,4.0,0,14.530630292370915,7.0,0.0,0.04754137972695416,0.0
baseline,poisson,4.0,0,14.640495458617806,6.0,0.0,0.0395674761386976,0.0
baseline,poisson,4.0,0,14.750915357843041,5.0,0.0,0.03678869155491116,0.0
baseline,poisson,4.0,0,14.860871743410826,5.0,0.0,0.03703032499697956,0.0
baseline,poisson,4.0,0,14.967907171696424,5.0,0.0,0.037090733357496686,0.0
baseline,poisson,4.0,0,15.078356372192502,5.0,0.0,0.037332366799565087,0.0
baseline,poisson,4.0,0,15.18679003417492,5.0,0.0,0.03745318352059923,0.0
baseline,poisson,4.0,0,15.296787731349468,4.0,0.0,0.021142926180983457,0.0
baseline,poisson,4.0,0,15.406896328553557,4.0,0.0,0.0212637429020176,0.0
baseline,poisson,4.0,0,15.51672375202179,4.0,0.0,0.021384559623051858,0.0
baseline,poisson,4.0,0,15.624373285099864,4.0,0.0,0.021505376344086002,0.0
baseline,poisson,4.0,0,15.734067099168897,2.0,0.0,0.009906971124803654,0.0
baseline,poisson,4.0,0,15.843406967818737,2.0,0.0,0.01002778784583791,0.0
baseline,poisson,4.0,0,15.950289456173778,2.0,0.0,0.010088196206354927,0.0
baseline,poisson,4.0,0,16.057829700410366,2.0,0.0,0.010148604566872055,0.0
baseline,poisson,4.0,1,0.007916893810033798,0.0,0.0,0.0,0.0
baseline,poisson,4.0,1,0.11585034988820553,1.0,0.0,0.0005436752446538184,0.0
baseline,poisson,4.0,1,0.2236731257289648,1.0,0.0,0.0006040836051709464,0.0
baseline,poisson,4.0,1,0.331018278375268,1.0,0.0,0.0006040836051709464,0.0
baseline,poisson,4.0,1,0.4390814173966646,1.0,0.0,0.0006040836051709464,0.0
baseline,poisson,4.0,1,0.5461542569100857,2.0,0.0,0.008336353751359216,0.0
baseline,poisson,4.0,1,0.6538005918264389,4.0,0.0,0.010933913253594274,0.0
baseline,poisson,4.0,1,0.7611767258495092,5.0,0.0,0.012927389150658497,0.0
baseline,poisson,4.0,1,0.8684642259031534,4.0,0.0,0.012504530627038823,0.0
baseline,poisson,4.0,1,0.9757383856922388,4.0,0.0,0.01256493898755584,0.0
baseline,poisson,4.0,1,1.0831328500062227,5.0,0.0,0.014558414884620063,0.0
baseline,poisson,4.0,1,1.1906691435724497,5.0,0.0,0.014739639966171336,0.0
baseline,poisson,4.0,1,1.2991985846310854,5.0,0.0,0.014860456687205481,0.0
baseline,poisson,4.0,1,1.4069230519235134,5.0,0.0,0.015102090129273882,0.0
baseline,poisson,4.0,1,1.515505624935031,6.0,0.0,0.017095566026337994,0.0
baseline,poisson,4.0,1,1.6229762975126505,7.0,0.0,0.019149450283919345,0.0
baseline,poisson,4.0,1,1.7297808174043894,4.0,0.0,0.01413555636100039,0.0
baseline,poisson,4.0,1,1.8372122403234243,4.0,0.0,0.014316781442551663,0.0
baseline,poisson,4.0,1,1.9438318852335215,4.0,0.0,0.01437718980306879,0.0
baseline,poisson,4.0,1,2.0515131019055843,5.0,0.0,0.015102090129273882,0.0
baseline,poisson,4.0,1,2.158760040998459,6.0,0.0,0.015706173734444828,0.0
baseline,poisson,4.0,1,2.2671967539936304,6.0,0.0,0.0158873988159961,0.0
baseline,poisson,4.0,1,2.3748503886163235,6.0,0.0,0.0158873988159961,0.0
baseline,poisson,4.0,1,2.482165642082691,6.0,0.0,0.0158873988159961,0.0
baseline,poisson,4.0,1,2.590084219351411,8.0,0.0,0.02567355321976561,0.0
baseline,poisson,4.0,1,2.6983767300844193,8.0,0.0,0.025854778301316883,0.0
baseline,poisson,4.0,1,2.807384917512536,5.0,0.0,0.015102090129273882,0.0
baseline,poisson,4.0,1,2.9150628931820393,4.0,0.0,0.014498006524102935,0.0
baseline,poisson,4.0,1,3.022523207589984,4.0,0.0,0.014498006524102935,0.0
baseline,poisson,4.0,1,3.1298623215407133,4.0,0.0,0.014498006524102935,0.0
baseline,poisson,4.0,1,3.2377585489302874,3.0,0.0,0.012504530627038823,0.0
baseline,poisson,4.0,1,3.347455620765686,3.0,0.0,0.012504530627038823,0.0
baseline,poisson,4.0,1,3.4554020408540964,3.0,0.0,0.012504530627038823,0.0
baseline,poisson,4.0,1,3.562745712697506,3.0,0.0,0.012504530627038823,0.0
baseline,poisson,4.0,1,3.6701262462884188,4.0,0.0,0.02023680077322698,0.0
baseline,poisson,4.0,1,3.7775392793118954,4.0,0.0,0.02023680077322698,0.0
baseline,poisson,4.0,1,3.8849257733672857,4.0,0.0,0.02023680077322698,0.0
baseline,poisson,4.0,1,3.9923871383070946,4.0,0.0,0.02023680077322698,0.0
baseline,poisson,4.0,1,4.09993720240891,4.0,0.0,0.02023680077322698,0.0
baseline,poisson,4.0,1,4.209046451374888,6.0,1.0,0.03769481696266763,0.0
baseline,poisson,4.0,1,4.3165816850960255,6.0,1.0,0.03769481696266763,0.0
baseline,poisson,4.0,1,4.423959149047732,6.0,1.0,0.03769481696266763,0.0
baseline,poisson,4.0,1,4.531727906316519,7.0,0.0,0.04216503564093266,0.0
baseline,poisson,4.0,1,4.639131177216768,7.0,0.0,0.04216503564093266,0.0
baseline,poisson,4.0,1,4.746583942323923,7.0,0.0,0.04216503564093266,0.0
baseline,poisson,4.0,1,4.854120258241892,10.0,0.0,0.052494865289356096,0.0
baseline,poisson,4.0,1,4.962467709556222,10.0,0.0,0.052494865289356096,0.0
baseline,poisson,4.0,1,5.06982291303575,10.0,0.0,0.052494865289356096,0.0
baseline,poisson,4.0,1,5.178123796358705,11.0,0.0,0.06040836051709553,0.0
baseline,poisson,4.0,1,5.285577708855271,11.0,0.0,0.06040836051709553,0.0
baseline,poisson,4.0,1,5.393744759261608,12.0,0.0,0.06826144738431794,0.0
baseline,poisson,4.0,1,5.501763639971614,12.0,0.0,0.06832185574483507,0.0
baseline,poisson,4.0,1,5.6099679209291935,12.0,0.0,0.06832185574483507,0.0
baseline,poisson,4.0,1,5.71812792122364,13.0,0.0,0.07605412589102334,0.0
baseline,poisson,4.0,1,5.828120378777385,16.0,0.0,0.07774555998550203,0.0
baseline,poisson,4.0,1,5.9359294176101685,16.0,0.0,0.07774555998550203,0.0
baseline,poisson,4.0,1,6.044718664139509,16.0,0.0,0.07774555998550203,0.0
baseline,poisson,4.0,1,6.152053996920586,16.0,0.0,0.07774555998550203,0.0
baseline,poisson,4.0,1,6.261123945936561,16.0,0.0,0.07774555998550203,0.0
baseline,poisson,4.0,1,6.370170526206493,16.0,0.0,0.07774555998550203,0.0
baseline,poisson,4.0,1,6.477736450731754,17.0,0.0,0.09321010027787846,0.0
baseline,poisson,4.0,1,6.585102645680308,17.0,0.0,0.09321010027787846,0.0
baseline,poisson,4.0,1,6.692569820210338,17.0,0.0,0.09321010027787846,0.0
baseline,poisson,4.0,1,6.799969403073192,17.0,0.0,0.09321010027787846,0.0
baseline,poisson,4.0,1,6.909022580832243,22.0,0.0,0.10728524827836172,0.0
baseline,poisson,4.0,1,7.016810500994325,22.0,0.0,0.10831219040715234,0.0
baseline,poisson,4.0,1,7.124780239537358,22.0,0.0,0.10855382384922074,0.0
baseline,poisson,4.0,1,7.234524155035615,20.0,0.0,0.0989488945270025,0.0
baseline,poisson,4.0,1,7.3419833686202765,19.0,0.0,0.0913374411018485,0.0
baseline,poisson,4.0,1,7.449429225176573,19.0,0.0,0.0913374411018485,0.0
baseline,poisson,4.0,1,7.557243902236223,20.0,0.0,0.09906971124803676,0.0
baseline,poisson,4.0,1,7.6647349670529366,20.0,0.0,0.09906971124803676,0.0
baseline,poisson,4.0,1,7.774447903037071,22.0,0.0,0.10335870484475052,0.0
baseline,poisson,4.0,1,7.882477452978492,20.0,0.0,0.08608191373686114,0.0
baseline,poisson,4.0,1,7.990157989785075,20.0,0.0,0.08674640570254921,0.0
baseline,poisson,4.0,1,8.098053408786654,19.0,0.0,0.07919536063791233,0.0
baseline,poisson,4.0,1,8.205736357718706,18.0,0.0,0.07895372719584393,0.0
