server_config,arrival_pattern,target_rate_rps,repeat,request_id,prompt_tokens,requested_output_tokens,completed_output_tokens,scheduled_offset_s,submitted_offset_s,arrival_lag_ms,ttft_ms,tpot_ms,e2e_ms,http_status,finish_reason,success,slo_pass,error
baseline,poisson,1.0,0,12,512,256,256,12.549119162572348,12.549307860434055,0.18869712948799133,85.71145497262478,17.309940036605386,4499.746164306998,200,length,True,True,
baseline,poisson,1.0,0,13,512,64,64,13.702889059964242,13.703525982797146,0.6369221955537796,90.1754330843687,11.714736827545696,828.2038532197475,200,length,True,True,
baseline,poisson,1.0,0,14,2048,64,64,15.226919794079906,15.227402301505208,0.48250705003738403,276.4416467398405,31.413117246258828,2255.4680332541466,200,length,True,True,
baseline,poisson,1.0,0,15,4096,256,256,15.854215094057095,15.854712054133415,0.49695931375026703,578.3488042652607,16.990698486858722,4910.976918414235,200,length,True,True,
baseline,poisson,1.0,0,16,512,64,64,16.05472292622165,16.056172031909227,1.4491062611341476,993.0117446929216,17.558737524918147,2099.212208762765,200,length,True,True,
baseline,poisson,1.0,0,17,4096,64,64,16.08469604613661,16.085903733968735,1.207686960697174,999.6939823031425,17.268951361378033,2087.6379180699587,200,length,True,True,
baseline,poisson,1.0,0,18,128,32,32,16.850452950723565,16.851222958415747,0.7700081914663315,233.68719220161438,13.240390427170261,644.1392954438925,200,length,True,True,
baseline,poisson,1.0,0,19,2048,128,128,17.827470666837336,17.829204412177205,1.7337445169687271,287.3776163905859,12.456740421338344,1869.3836499005556,200,length,True,True,
baseline,poisson,1.0,0,20,2048,64,64,20.298081759332373,20.298683444038033,0.6016846746206284,285.08536145091057,12.376137639558504,1064.7820327430964,200,length,True,True,
baseline,poisson,1.0,0,21,128,64,64,20.706070641077964,20.706558829173446,0.48818811774253845,46.25527001917362,11.738306000119163,785.768548026681,200,length,True,True,
baseline,poisson,1.0,0,22,2048,64,64,22.308891515371123,22.31067635305226,1.7848368734121323,256.30700774490833,11.305598216870475,968.5596954077482,200,length,True,True,
baseline,poisson,1.0,0,23,512,128,128,23.982918214691683,23.98340880870819,0.49059465527534485,77.92272046208382,17.279857138949115,2272.4645771086216,200,length,True,True,
baseline,poisson,1.0,0,24,4096,128,128,24.179353385895702,24.18093190714717,1.5785209834575653,578.4478392452002,12.975780176013474,2226.3719215989113,200,length,True,True,
baseline,poisson,1.0,0,25,128,64,64,24.95204602907774,24.953084072098136,1.0380428284406662,46.879054978489876,13.479260609499992,896.0724733769894,200,length,True,True,
baseline,poisson,1.0,0,26,512,32,32,25.633267809118077,25.634441792964935,1.1739842593669891,88.08009885251522,12.437972390363294,473.6572429537773,200,length,True,True,
baseline,poisson,1.0,0,27,2048,256,256,29.309608923289893,29.31033223308623,0.7233098149299622,272.48842641711235,12.433775280620537,3443.1011229753494,200,length,True,True,
baseline,poisson,1.0,0,28,512,256,256,29.822649284864333,29.82286380790174,0.21452270448207855,86.04376204311848,12.233922900814637,3205.6941017508507,200,length,True,True,
baseline,poisson,1.0,0,29,512,32,32,30.756093255030372,30.756871620193124,0.7783658802509308,89.4036740064621,12.091306248499501,464.23416770994663,200,length,True,True,
baseline,poisson,1.0,0,30,128,64,64,32.92338643085782,32.92415613308549,0.7697027176618576,33.69816020131111,21.187020820521173,1368.480471894145,200,length,True,True,
baseline,poisson,1.0,0,31,4096,128,128,33.55452984310208,33.555500188842416,0.9703449904918671,581.9332953542471,26.852949280438462,3992.2578539699316,200,length,True,True,
baseline,poisson,1.0,0,32,512,64,64,34.12054188156819,34.12219762057066,1.6557388007640839,96.35229595005512,30.146819583716848,1995.6019297242165,200,length,True,True,
