server_config,arrival_pattern,target_rate_rps,repeat,request_count,success_count,error_count,mean_prompt_tokens,mean_output_tokens,arrival_window_s,run_wall_s,realized_submit_rate_rps,achieved_request_rate_rps,output_throughput_tok_s,ttft_p50_ms,ttft_p95_ms,tpot_p50_ms,tpot_p95_ms,e2e_p50_ms,e2e_p95_ms,slo_ttft_ms,slo_tpot_ms,slo_pass_count,slo_attainment_pct,goodput_request_rps,goodput_output_tok_s,client_lag_p95_ms,queue_mean,queue_p95,queue_max,running_max,kv_usage_max,preemptions,max_num_seqs,gpu_mem_util,chunked_prefill,model,gpu_name,vllm_version,torch_version,timestamp
memory50,poisson,0.5,1,48,48,0,1032.0,90.0,94.0,94.77856963314116,0.5000020387725058,0.5064435999170837,45.57992399253753,87.88078837096691,515.8144509419797,11.941546770340224,14.207083108329696,973.4402243047953,3268.6599973589173,1000.0,100.0,48,100.0,0.5064435999170837,45.57992399253753,1.1451541446149347,0.0,0.0,0.0,4.0,0.09336870026525201,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T09:58:56+00:00
memory50,poisson,1.0,0,48,48,0,1493.3333333333333,100.0,47.0,47.36367128789425,1.0000051428293364,1.01343495330499,101.343495330499,258.5506709292531,962.5898635946212,13.212747479890531,25.358986566356545,1611.201767809689,4282.5244567356995,1000.0,100.0,45,93.75,0.9500952687234281,93.23601570405907,1.7381538636982437,0.0,0.0,0.0,6.0,0.18673740053050403,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T09:59:45+00:00
memory50,poisson,1.0,1,48,48,0,1032.0,90.0,47.0,47.77141799218953,0.9999893969850977,1.0047849115102223,90.43064203592002,97.83592727035284,675.9380816482005,12.315899399774416,20.19195184452236,1215.3550246730447,3511.3671338185654,1000.0,100.0,48,100.0,1.0047849115102223,90.43064203592002,1.2089421041309834,0.0,0.0,0.0,6.0,0.09902740937223697,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:00:34+00:00
memory50,poisson,2.0,0,48,48,0,1493.3333333333333,100.0,23.5,25.33490733616054,1.999994177467476,1.8946191262160075,189.46191262160073,286.34866047650576,1149.343633186072,18.83317465062744,39.208173447454676,2072.7443946525455,6553.023505862801,1000.0,100.0,42,87.5,1.6577917354390066,164.200324272054,1.2014552019536493,0.008620689655172414,0.0,1.0,12.0,0.23271441202475684,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:01:00+00:00
memory50,poisson,2.0,1,48,48,0,1032.0,90.0,23.5,24.298888824880123,2.000020559058093,1.9753989717773361,177.78590745996027,214.4258450716734,808.3245857618749,14.589346235143463,27.989960963993212,1499.042029492557,4548.388476483522,1000.0,100.0,47,97.91666666666667,1.934244826531975,167.2504462771478,1.1622821912169456,0.009009009009009009,0.0,1.0,12.0,0.19045092838196287,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:01:25+00:00
memory50,poisson,3.0,0,48,48,0,1493.3333333333333,100.0,15.666666666666666,18.7380198687315,3.00010423038763,2.561636733030609,256.16367330306093,515.5735779553652,1397.6188825443387,30.80815196986876,64.25678940376392,2999.6447302401066,8331.031362526119,1000.0,100.0,39,81.25,2.08132984558737,213.46972775255077,1.1276270262897015,0.0872093023255814,0.0,3.0,20.0,0.40725022104332453,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:01:45+00:00
memory50,poisson,3.0,1,48,48,0,1032.0,90.0,15.666666666666666,16.553533447906375,2.999977640221299,2.899683028463681,260.97147256173133,283.4477527067065,912.858142517507,18.02959605123717,39.02410800395205,1967.4807460978627,5487.708968762308,1000.0,100.0,46,95.83333333333333,2.7788629022776945,237.77400833402186,1.1498577892780304,0.013157894736842105,0.0,1.0,17.0,0.2468611847922193,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:02:03+00:00
memory50,poisson,4.0,0,48,48,0,1493.3333333333333,100.0,11.75,16.138232128694654,4.000269308745215,2.974303481151036,297.4303481151036,773.1505669653416,1560.4699070565403,42.91600066925895,72.21726387857932,4364.6817887201905,10828.729605861006,1000.0,100.0,28,58.333333333333336,1.735010364004771,184.4068158313642,1.4942980371415606,0.35135135135135137,2.0,3.0,28.0,0.516710875331565,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:02:20+00:00
memory50,poisson,4.0,1,48,48,0,1032.0,90.0,11.75,13.303106553852558,4.000000221932201,3.608179774076851,324.7361796669166,301.0218171402812,986.9155515916643,24.2789126932621,57.302117031935495,2272.157889790833,6647.021967917679,1000.0,100.0,45,93.75,3.382668538197048,291.05983510886597,1.8654746934771538,0.01639344262295082,0.0,1.0,22.0,0.31777188328912465,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:02:34+00:00
memory50,poisson,6.0,0,48,48,0,1493.3333333333333,100.0,7.833333333333333,14.388088690117002,6.000425689161294,3.3360928636039477,333.6092863603948,1420.87662499398,2657.6265236362815,74.81584106121332,197.50827017964582,8273.60622677952,11618.593188002706,1000.0,100.0,7,14.583333333333334,0.48651354260890906,97.85872399904913,1.5767009928822517,1.7651515151515151,7.0,8.0,48.0,0.805658709106985,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:02:50+00:00
memory50,poisson,6.0,1,48,48,0,1032.0,90.0,7.833333333333333,11.469868754968047,6.000492025484566,4.18487787658506,376.63900889265534,758.6575020104647,1621.0950972512362,46.43390732498996,156.9094894273627,4919.27302069962,8327.30377363041,1000.0,100.0,25,52.083333333333336,2.1796238940547186,192.50438232291273,1.104541588574648,0.5428571428571428,4.599999999999994,5.0,39.0,0.5108753315649868,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:03:02+00:00
memory50,bursty,0.5,0,48,48,0,1493.3333333333333,100.0,94.0,98.57447839155793,0.49998780886863003,0.48694145567105324,48.69414556710532,1225.4260256886482,1713.0146053619683,16.021324391194195,36.696223461122095,2543.417839333415,4804.90771336481,1000.0,100.0,13,27.083333333333332,0.1318799775775769,15.257498944359668,3.9624924771487713,0.12971175166297116,0.0,5.0,8.0,0.15278514588859415,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:04:42+00:00
memory50,bursty,0.5,1,48,48,0,1032.0,90.0,94.0,96.40519108064473,0.499992935393906,0.49789849967567734,44.81086497081096,856.0339519754052,1719.8206244967878,13.474118294975451,30.99301714870718,2041.406836360693,4052.723974827677,1000.0,100.0,28,58.333333333333336,0.2904407914774784,27.550383648720814,4.6546454541385165,0.057757644394110984,0.0,5.0,8.0,0.1471264367816092,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:06:19+00:00
memory50,bursty,1.0,0,48,48,0,1493.3333333333333,100.0,47.0,51.609562331810594,0.9999577247358602,0.9300602026305934,93.00602026305934,1233.0642836168408,1693.2989697903395,17.982500013969247,39.80759690552416,2521.02642506361,4782.529829163104,1000.0,100.0,22,45.833333333333336,0.4262775928723553,47.743090401703796,3.289246652275324,0.2733050847457627,3.0,5.0,8.0,0.15278514588859415,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:07:12+00:00
memory50,bursty,1.0,1,48,48,0,1032.0,90.0,47.0,49.37441943585873,0.9999597120934032,0.9721633296844289,87.4946996715986,813.6935764923692,1560.7261321507387,13.005831428120153,40.69630527388182,2028.944008052349,4052.323165629059,1000.0,100.0,27,56.25,0.5468418729474912,41.4789687332023,4.0994273498654366,0.18584070796460178,0.0,5.0,8.0,0.1471264367816092,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:08:03+00:00
memory50,bursty,2.0,0,48,48,0,1493.3333333333333,100.0,23.5,28.087447561323643,1.9998347754668373,1.7089484509121398,170.894845091214,1213.1188046187162,1827.987188566476,19.07938019052537,44.78246644740143,2526.485051959753,6207.7971504069865,1000.0,100.0,19,39.583333333333336,0.6764587618193887,78.61162874195844,3.6239790730178356,0.5992217898832685,5.0,5.0,9.0,0.15296198054818744,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:08:32+00:00
memory50,bursty,2.0,1,48,48,0,1032.0,90.0,23.5,25.895789708942175,1.9997151254662913,1.8535831708358728,166.82248537522855,829.8973124474287,1705.5171946063638,13.435145629750146,30.276279995638514,2055.887222290039,4070.7963224500418,1000.0,100.0,25,52.083333333333336,0.965407901477017,82.79338163066899,3.7829242646694183,0.3008474576271186,4.0,5.0,9.0,0.14995579133510173,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:08:59+00:00
memory50,bursty,3.0,0,48,48,0,1493.3333333333333,100.0,15.666666666666666,20.340892447158694,2.999336557659339,2.3597784671785553,235.97784671785556,1218.1143732741475,1839.9527420289814,19.961184467233362,34.24589784713242,2540.984507650137,6540.2218346484,1000.0,100.0,11,22.916666666666668,0.5407825653950856,80.23246788407089,3.816845640540123,0.9193548387096774,5.0,6.0,12.0,0.2751547303271441,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:09:20+00:00
memory50,bursty,3.0,1,48,48,0,1032.0,90.0,15.666666666666666,18.07046706788242,2.9996574836869074,2.6562678108809314,239.06410297928386,854.5732321217656,1623.0221092700954,13.5743182392851,29.179526840780575,2079.9530167132616,5203.321392741054,1000.0,100.0,26,54.166666666666664,1.438811730893838,138.12592616580844,3.1002345494925976,0.48484848484848486,4.0,6.0,10.0,0.17259062776304157,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:09:39+00:00
memory50,bursty,4.0,0,48,48,0,1493.3333333333333,100.0,11.75,16.67783910408616,3.999202909334744,2.8780706961155262,287.8070696115526,1254.2663821950555,1853.685907740146,40.250365164071795,54.690394330296726,4058.5972061380744,10514.197615534064,1000.0,100.0,14,29.166666666666668,0.8394372863670285,107.44797265497965,3.504766803234815,1.3398692810457515,5.0,6.0,20.0,0.41414677276746237,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:09:57+00:00
memory50,bursty,4.0,1,48,48,0,1032.0,90.0,11.75,14.552475564181805,3.999376067143851,3.298407874887144,296.856708739843,963.998164050281,1628.0241901986296,17.675931630024888,32.0635442351622,2079.7985019162297,5927.845263388006,1000.0,100.0,24,50.0,1.649203937443572,149.52782366155054,3.3526290208101273,0.6917293233082706,6.0,6.0,15.0,0.21980548187444737,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:10:13+00:00
memory50,bursty,6.0,0,48,48,0,1493.3333333333333,100.0,7.833333333333333,14.106390438973904,5.997648817954529,3.4027131325801805,340.27131325801804,1360.7048178091645,2045.814519468695,74.48390008570433,187.3593002821462,8007.446216419339,12200.571363512427,1000.0,100.0,2,4.166666666666667,0.1417797138575075,27.221705060641444,4.024387989193201,1.697674418604651,6.0,6.0,48.0,0.8035366931918656,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:10:28+00:00
memory50,bursty,6.0,1,48,48,0,1032.0,90.0,7.833333333333333,11.864644389599562,5.99887064974457,4.045633263317724,364.10699369859515,805.2900265902281,1712.786567490548,40.685995401242586,87.53618954290306,4120.259519666433,7613.03168395534,1000.0,100.0,29,60.416666666666664,2.4442367632544584,240.04090695685161,3.74520868062973,0.7889908256880734,5.599999999999994,6.0,31.0,0.37435897435897436,0.0,64,0.5,True,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:10:41+00:00
no_chunk,poisson,0.5,0,48,48,0,1493.3333333333333,100.0,94.0,94.36774991825223,0.5000024171405353,0.5086483469361182,50.86483469361182,253.68537101894617,642.220299784094,11.949097891535509,16.182997599504855,1266.1384120583534,3667.6389702595766,1000.0,100.0,48,100.0,0.5086483469361182,50.86483469361182,1.5100974589586258,0.0,0.0,0.0,4.0,0.03358704844750515,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:13:07+00:00
no_chunk,poisson,0.5,1,48,48,0,1032.0,90.0,94.0,94.78058199584484,0.499999277403711,0.506432847206027,45.578956248542426,89.92040529847145,512.1669472195206,11.914122798677994,14.140634963447168,970.0717823579907,3261.4499392919233,1000.0,100.0,48,100.0,0.506432847206027,45.578956248542426,1.7199755646288395,0.0,0.0,0.0,4.0,0.03189561435302646,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:14:42+00:00
no_chunk,poisson,1.0,0,48,48,0,1493.3333333333333,100.0,47.0,47.368445137515664,1.0000156931901776,1.0133328180954824,101.33328180954824,256.5828924998641,950.1242775470017,13.208009287137557,25.417295133504336,1612.3703951016068,4280.732169933616,1000.0,100.0,47,97.91666666666667,0.9922217177184932,95.928840113039,1.407760847359895,0.0,0.0,0.0,6.0,0.06373082034553579,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:15:31+00:00
no_chunk,poisson,1.0,1,48,48,0,1032.0,90.0,47.0,47.77229903079569,0.999989996585957,1.004766380806951,90.42897427262558,97.1310893073678,678.643876314163,12.32174313848927,20.181267063758163,1215.217855758965,3513.3631208911524,1000.0,100.0,48,100.0,1.004766380806951,90.42897427262558,1.4267719350755215,0.0,0.0,0.0,6.0,0.03382868188957355,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:16:20+00:00
no_chunk,poisson,2.0,0,48,48,0,1493.3333333333333,100.0,23.5,25.327011724933982,2.0000370689107387,1.8952097673941088,189.52097673941088,282.245896756649,1146.9363966956735,18.80968941916381,39.184185273518366,2073.5384738072753,6548.255174327641,1000.0,100.0,42,87.5,1.6583085464698453,164.25151317415612,1.267238985747099,0.01293103448275862,0.0,1.0,12.0,0.079618219161532,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:16:46+00:00
no_chunk,poisson,2.0,1,48,48,0,1032.0,90.0,23.5,24.2950531989336,2.0000131849196863,1.9757108415019604,177.81397573517643,216.93760715425014,811.358055844903,14.658250502961934,28.09678961087376,1505.2002547308803,4543.363911751656,1000.0,100.0,47,97.91666666666667,1.9345501989706695,167.27685124716598,1.1392585933208466,0.009009009009009009,0.0,1.0,12.0,0.06499939591639481,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:17:12+00:00
no_chunk,poisson,3.0,0,48,48,0,1493.3333333333333,100.0,15.666666666666666,18.734147371724248,3.0000014771179613,2.562166243682228,256.2166243682228,505.9399465098977,1434.0875685214996,30.753814054080863,64.23023208495108,2993.328777141869,8347.241727449,1000.0,100.0,38,79.16666666666667,2.0283816095817637,211.8057428110642,1.7084773629903793,0.12280701754385964,0.5,3.0,20.0,0.13906004591035404,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:17:31+00:00
no_chunk,poisson,3.0,1,48,48,0,1032.0,90.0,15.666666666666666,16.543978799134493,3.000060496922445,2.9013576832261867,261.1221914903568,278.0221635475755,913.143725413829,18.01072172386325,38.951144618823896,1960.1649278774858,5381.867248006165,1000.0,100.0,47,97.91666666666667,2.8409127314923075,245.6482838464838,1.6110837459564205,0.013157894736842105,0.0,1.0,17.0,0.08433007128186543,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:17:49+00:00
no_chunk,poisson,4.0,0,48,48,0,1493.3333333333333,100.0,11.75,16.11827720142901,3.99976179471206,2.977985761142291,297.7985761142291,771.4855633676052,1559.3184281140566,42.79517206850983,72.05305030742171,4358.155093155801,10798.99923559278,1000.0,100.0,28,58.333333333333336,1.7371583606663363,184.63511719082203,1.7547932453453539,0.35374149659863946,2.0,3.0,28.0,0.17651322943095327,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:18:06+00:00
no_chunk,poisson,4.0,1,48,48,0,1032.0,90.0,11.75,13.304332109168172,4.000158498835231,3.6078473993386435,324.7062659404779,303.7502355873585,991.0407862626014,24.281718648008763,57.199918556838256,2272.4651461467147,6634.468611516057,1000.0,100.0,45,93.75,3.382356936879978,291.0330235466506,1.5868214890360832,0.01639344262295082,0.0,1.0,22.0,0.10855382384922074,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:18:20+00:00
no_chunk,poisson,6.0,0,48,48,0,1493.3333333333333,100.0,7.833333333333333,14.372108276933432,6.00009411942981,3.3398022805768712,333.9802280576871,1416.5830984711647,2645.667360443622,74.73926101961443,197.22232570317584,8258.708283305168,11603.196519240737,1000.0,100.0,7,14.583333333333334,0.4870544992507937,97.96753356358822,1.3769449666142461,1.803030303030303,7.0,8.0,48.0,0.2747976319922677,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:18:36+00:00
no_chunk,poisson,6.0,1,48,48,0,1032.0,90.0,7.833333333333333,11.464068552479148,6.000528896437671,4.186995199851611,376.829567986645,753.0008405447006,1618.2339685969052,46.36926205828553,156.64563453906487,4915.257160551846,8321.524802502245,1000.0,100.0,25,52.083333333333336,2.180726666589381,192.6017791931741,1.561325043439865,0.5428571428571428,4.599999999999994,5.0,39.0,0.17451975353388904,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:18:48+00:00
no_chunk,bursty,0.5,0,48,48,0,1493.3333333333333,100.0,94.0,98.58122485503554,0.499985725114948,0.48690813154923135,48.690813154923134,1286.5973226726055,1714.6319258958101,14.835453157738641,45.09805823946672,2545.0886879116297,4801.019832864404,1000.0,100.0,14,29.166666666666668,0.14201487170185914,13.308822262345656,3.6281994543969627,0.15316315205327413,0.0,5.0,8.0,0.05219282348677057,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:20:28+00:00
no_chunk,bursty,0.5,1,48,48,0,1032.0,90.0,94.0,96.40092431381345,0.49998827548845853,0.49792053698308786,44.812848328477905,706.2117550522089,1464.4785288721323,13.688133984325363,36.578259872452854,2022.4692830815911,4060.246712435037,1000.0,100.0,34,70.83333333333333,0.3526937136963539,30.871073292951447,3.7984619848430152,0.05328798185941043,0.0,4.0,8.0,0.05025975595022347,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:22:06+00:00
no_chunk,bursty,1.0,0,48,48,0,1493.3333333333333,100.0,47.0,51.58076914399862,0.9999466061251499,0.9305793767052571,93.05793767052572,1263.5512547567487,1808.7294141761959,15.865608514469908,38.0710824244907,2519.9143635109067,4802.683488186449,1000.0,100.0,14,29.166666666666668,0.27141898487236665,26.67660879888404,4.78030890226364,0.3347457627118644,4.0,5.0,8.0,0.05219282348677057,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:22:58+00:00
no_chunk,bursty,1.0,1,48,48,0,1032.0,90.0,47.0,49.375600999221206,0.9999472448257409,0.9721400657129641,87.49260591416677,814.6576322615147,1625.1125667244191,13.449561301498644,40.424023256186516,2021.7745834961534,4060.681184474379,1000.0,100.0,35,72.91666666666667,0.7088521312490363,61.568870828487725,3.5316837951540947,0.10154525386313466,0.0,4.0,8.0,0.05025975595022347,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:23:49+00:00
no_chunk,bursty,2.0,0,48,48,0,1493.3333333333333,100.0,23.5,28.102832226082683,1.9997605145485797,1.7080129011143026,170.80129011143026,1209.374463185668,1777.573238033801,18.073231605569703,41.44102799369015,2527.620150707662,6229.986761230975,1000.0,100.0,16,33.333333333333336,0.5693376337047675,55.79508810306722,3.7237344309687614,0.669260700389105,5.0,5.0,9.0,0.05219282348677057,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:24:18+00:00
no_chunk,bursty,2.0,1,48,48,0,1032.0,90.0,23.5,25.885657504200935,1.9997197538221887,1.8543087032736243,166.8877832946262,808.6696807295084,1709.527555666864,13.119152835792018,29.179042153808165,2050.127753056586,4076.9920089282095,1000.0,100.0,29,60.416666666666664,1.1203115082278148,105.07749318550538,4.155473038554192,0.10970464135021098,0.0,3.0,9.0,0.051226289718497076,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:24:45+00:00
no_chunk,bursty,3.0,0,48,48,0,1493.3333333333333,100.0,15.666666666666666,20.360794125124812,2.9993023343657375,2.3574718994269954,235.74718994269955,1232.279815711081,1834.1178618371487,20.0026747548864,37.46026574314262,2545.8586160093546,6808.523508440703,1000.0,100.0,15,31.25,0.7367099685709361,88.0122842452745,3.6678800359368324,0.6881720430107527,4.0,5.0,12.0,0.09423704240666908,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:25:06+00:00
no_chunk,bursty,3.0,1,48,48,0,1032.0,90.0,15.666666666666666,18.068969825282693,2.9995797029995126,2.6564879162528032,239.0839124627523,832.159305922687,1719.1452164202929,13.490295154959199,30.79518440056754,2068.4227105230093,5200.867401901633,1000.0,100.0,28,58.333333333333336,1.5496179511474686,123.96943609179749,3.1538862735033035,0.5454545454545454,4.0,6.0,10.0,0.058958559864685234,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:25:25+00:00
no_chunk,bursty,4.0,0,48,48,0,1493.3333333333333,100.0,11.75,16.695721784606576,3.9989547494027744,2.8749880130522962,287.4988013052296,1263.182950206101,1863.742526806891,36.07525535785125,53.25857049061192,4085.0841542705894,10565.594237390902,1000.0,100.0,11,22.916666666666668,0.6588514196578179,99.66625111914628,3.7692111916840076,1.2287581699346406,5.0,6.0,20.0,0.14135556361000368,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:25:43+00:00
no_chunk,bursty,4.0,1,48,48,0,1032.0,90.0,11.75,14.553750719875097,3.9993301927492815,3.2981188783486286,296.83069905137654,654.545028693974,1630.6281641125674,20.96496657759969,32.17199002242376,2087.0099617168307,5935.886269342152,1000.0,100.0,32,66.66666666666667,2.1987459188990854,193.48964086311955,3.2973678782582283,0.44360902255639095,4.0,5.0,15.0,0.07472514195964719,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:25:59+00:00
no_chunk,bursty,6.0,0,48,48,0,1493.3333333333333,100.0,7.833333333333333,14.113321458920836,5.997576090988371,3.4010420679293647,340.10420679293645,1287.4205773696303,2092.977186758071,76.96271672893309,200.15545314925595,8025.2533331513405,12218.930891342461,1000.0,100.0,8,16.666666666666668,0.5668403446548941,77.0902868730656,3.9510546252131453,1.2868217054263567,5.0,5.0,48.0,0.2744955901896823,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:26:14+00:00
no_chunk,bursty,6.0,1,48,48,0,1032.0,90.0,7.833333333333333,11.871236983686686,5.9988078318972615,4.043386554068547,363.9047898661692,1066.3876486942172,1715.682095848024,40.71614614827192,87.64419673431304,4129.61942050606,7609.535304922609,1000.0,100.0,22,45.833333333333336,1.8532188372814173,169.82223527087896,3.611054178327321,1.146788990825688,6.0,6.0,31.0,0.12788449921469136,0.0,64,0.9,False,Qwen/Qwen2.5-1.5B,NVIDIA GeForce RTX 3060,0.10.2,2.8.0+cu128,2026-09-03T10:26:27+00:00
